#interpolated xsecs, 5000 points in range [4.13266867802,13.7760214455] eV
4.13266867802 0.0
4.13459773438 1.1086186767257896e-25
4.13652679075 1.2255904083497982e-25
4.13845584711 1.3425621399737528e-25
4.14038490348 1.4595338715977077e-25
4.14231395984 1.5765056032217163e-25
4.14424301621 1.6934773348456712e-25
4.14617207257 1.8104490664696256e-25
4.14810112894 1.9274207980935805e-25
4.1500301853 2.044392529717589e-25
4.15195924167 2.161364261341544e-25
4.15388829803 2.278335992965499e-25
4.1558173544 2.3953077245895075e-25
4.15774641076 2.512279456213462e-25
4.15967546713 2.629251187837417e-25
4.16160452349 2.7462229194614254e-25
4.16353357985 2.8631946510853803e-25
4.16546263622 2.9801663827093347e-25
4.16739169258 3.0971381143332896e-25
4.16932074895 3.214109845957298e-25
4.17124980531 3.331081577581253e-25
4.17317886168 3.4480533092052075e-25
4.17510791804 3.565025040829216e-25
4.17703697441 3.681996772453171e-25
4.17896603077 3.798968504077126e-25
4.18089508714 3.9159402357011345e-25
4.1828241435 4.032911967325089e-25
4.18475319987 4.149883698949044e-25
4.18668225623 4.266855430573053e-25
4.1886113126 4.383827162197007e-25
4.19054036896 4.500798893820963e-25
4.19246942533 4.617770625444917e-25
4.19439848169 4.734742357068926e-25
4.19632753806 4.85171408869288e-25
4.19825659442 4.968685820316835e-25
4.20018565079 5.085657551940844e-25
4.20211470715 5.202629283564798e-25
4.20404376351 5.319601015188753e-25
4.20597281988 5.436572746812761e-25
4.20790187624 5.553544478436716e-25
4.20983093261 5.670516210060671e-25
4.21175998897 5.787487941684626e-25
4.21368904534 5.904459673308634e-25
4.2156181017 6.02143140493259e-25
4.21754715807 6.138403136556544e-25
4.21947621443 6.255374868180553e-25
4.2214052708 6.372346599804507e-25
4.22333432716 6.489318331428462e-25
4.22526338353 6.606290063052471e-25
4.22719243989 6.723261794676425e-25
4.22912149626 6.84023352630038e-25
4.23105055262 6.957205257924388e-25
4.23297960899 7.074176989548344e-25
4.23490866535 7.191148721172298e-25
4.23683772172 7.308120452796253e-25
4.23876677808 7.425092184420261e-25
4.24069583445 7.542063916044217e-25
4.24262489081 7.659035647668171e-25
4.24455394717 7.77600737929218e-25
4.24648300354 7.892979110916135e-25
4.2484120599 8.009950842540089e-25
4.25034111627 8.126922574164098e-25
4.25227017263 8.243894305788052e-25
4.254199229 8.360866037412008e-25
4.25612828536 8.477837769036017e-25
4.25805734173 8.594809500659972e-25
4.25998639809 8.711781232283926e-25
4.26191545446 8.82875296390788e-25
4.26384451082 8.94572469553189e-25
4.26577356719 9.062696427155844e-25
4.26770262355 9.179668158779799e-25
4.26963167992 9.296639890403808e-25
4.27156073628 9.413611622027763e-25
4.27348979265 9.530583353651717e-25
4.27541884901 9.647555085275727e-25
4.27734790538 9.764526816899681e-25
4.27927696174 9.881498548523636e-25
4.28120601811 9.998470280147643e-25
4.28313507447 1.01154420117716e-24
4.28506413084 1.0232413743395554e-24
4.2869931872 1.0349385475019508e-24
4.28892224356 1.0466357206643516e-24
4.29085129993 1.0583328938267472e-24
4.29278035629 1.0700300669891427e-24
4.29470941266 1.0817272401515434e-24
4.29663846902 1.0934244133139389e-24
4.29856752539 1.1051215864763345e-24
4.30049658175 1.1168187596387353e-24
4.30242563812 1.1285159328011307e-24
4.30435469448 1.1402131059635264e-24
4.30628375085 1.1519102791259218e-24
4.30821280721 1.1636074522883226e-24
4.31014186358 1.175304625450718e-24
4.31207091994 1.1870017986131136e-24
4.31399997631 1.1986989717755144e-24
4.31592903267 1.2103961449379098e-24
4.31785808904 1.2220933181003053e-24
4.3197871454 1.2337904912627062e-24
4.32171620177 1.2454876644251017e-24
4.32364525813 1.2571848375874971e-24
4.3255743145 1.268882010749898e-24
4.32750337086 1.2805791839122935e-24
4.32943242722 1.292276357074689e-24
4.33136148359 1.3039735302370844e-24
4.33329053995 1.3156707033994854e-24
4.33521959632 1.3273678765618808e-24
4.33714865268 1.3390650497242762e-24
4.33907770905 1.3507622228866772e-24
4.34100676541 1.3624593960490726e-24
4.34293582178 1.374156569211468e-24
4.34486487814 1.385853742373869e-24
4.34679393451 1.3975509155362645e-24
4.34872299087 1.40924808869866e-24
4.35065204724 1.4209452618610554e-24
4.3525811036 1.4326424350234563e-24
4.35451015997 1.4443396081858517e-24
4.35643921633 1.4560367813482472e-24
4.3583682727 1.467733954510648e-24
4.36029732906 1.4794311276730436e-24
4.36222638543 1.491128300835439e-24
4.36415544179 1.5028254739978398e-24
4.36608449816 1.5145226471602352e-24
4.36801355452 1.5262198203226309e-24
4.36994261088 1.5379169934850316e-24
4.37187166725 1.549614166647427e-24
4.37380072361 1.5613113398098227e-24
4.37572977998 1.5730085129722181e-24
4.37765883634 1.584705686134619e-24
4.37958789271 1.5964028592970144e-24
4.38151694907 1.60810003245941e-24
4.38344600544 1.6197972056218107e-24
4.3853750618 1.6314943787842062e-24
4.38730411817 1.6431915519466016e-24
4.38923317453 1.6548887251090024e-24
4.3911622309 1.666585898271398e-24
4.39309128726 1.6782830714337933e-24
4.39502034363 1.6899802445961887e-24
4.39694939999 1.7016774177585897e-24
4.39887845636 1.713374590920985e-24
4.40080751272 1.7250717640833806e-24
4.40273656909 1.7367689372457815e-24
4.40466562545 1.748466110408177e-24
4.40659468182 1.7601632835705728e-24
4.40852373818 1.7718604567329734e-24
4.41045279454 1.7835576298953688e-24
4.41238185091 1.7952548030577646e-24
4.41431090727 1.8069519762201652e-24
4.41623996364 1.8186491493825606e-24
4.41816902 1.830346322544956e-24
4.42009807637 1.842043495707352e-24
4.42202713273 1.8537406688697525e-24
4.4239561891 1.865437842032148e-24
4.42588524546 1.8771350151945434e-24
4.42781430183 1.8888321883569443e-24
4.42974335819 2.0098543300244244e-24
4.43167241456 2.143001705578351e-24
4.43360147092 2.276149081132339e-24
4.43553052729 2.4092964566862652e-24
4.43745958365 2.542443832240192e-24
4.43938864002 2.675591207794118e-24
4.44131769638 2.808738583348106e-24
4.44324675275 2.9418859589020323e-24
4.44517580911 3.075033334455959e-24
4.44710486548 3.208180710009947e-24
4.44903392184 3.341328085563873e-24
4.4509629782 3.4744754611178e-24
4.45289203457 3.607622836671787e-24
4.45482109093 3.740770212225714e-24
4.4567501473 3.8739175877796406e-24
4.45867920366 4.007064963333628e-24
4.46060826003 4.140212338887555e-24
4.46253731639 4.2733597144414814e-24
4.46446637276 4.406507089995408e-24
4.46639542912 4.539654465549396e-24
4.46832448549 4.672801841103322e-24
4.47025354185 4.805949216657249e-24
4.47218259822 4.9390965922112365e-24
4.47411165458 5.072243967765163e-24
4.47604071095 5.20539134331909e-24
4.47796976731 5.338538718873077e-24
4.47989882368 5.471686094427004e-24
4.48182788004 5.6048334699809306e-24
4.48375693641 5.737980845534918e-24
4.48568599277 5.871128221088845e-24
4.48761504914 6.0042755966427714e-24
4.4895441055 6.137422972196697e-24
4.49147316186 6.2705703477506856e-24
4.49340221823 6.403717723304612e-24
4.49533127459 6.536865098858538e-24
4.49726033096 6.670012474412526e-24
4.49918938732 6.803159849966452e-24
4.50111844369 6.936307225520378e-24
4.50304750005 7.069454601074367e-24
4.50497655642 7.202601976628295e-24
4.50690561278 7.33574935218222e-24
4.50883466915 7.468896727736208e-24
4.51076372551 7.602044103290134e-24
4.51269278188 7.73519147884406e-24
4.51462183824 7.868338854397987e-24
4.51655089461 8.001486229951975e-24
4.51847995097 8.134633605505902e-24
4.52040900734 8.267780981059828e-24
4.5223380637 8.400928356613816e-24
4.52426712007 8.534075732167742e-24
4.52619617643 8.66722310772167e-24
4.5281252328 8.800370483275658e-24
4.53005428916 8.933517858829584e-24
